Country Code,Country Name,Survey Year,Survey Name,Indicator,By Variable,Characteristic Category,Characteristic Label,Value,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low
TZ,Tanzania,2015,2015-16 DHS,Married men who worked for in-kind payment only,,Total,Total,0.5,,,,,,,,,,
TZ,Tanzania,2015,2015-16 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.5,,,,,,,,,,
TZ,Tanzania,2015,2015-16 DHS,Married men who worked unpaid,,Total,Total,10.3,,,,,,,,,,
TZ,Tanzania,2015,2015-16 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,10.3,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,18.6,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.1,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,79.5,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked for cash only,,Total,Total,33.4,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,33.4,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked for cash and in-kind payment,,Total,Total,0.6,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,0.6,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked for in-kind payment only,,Total,Total,0.9,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.9,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked unpaid,,Total,Total,65,,,,,,,,,,
TL,Timor-Leste,2009,2009-10 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,65,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,49.1,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.9,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,44,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked for cash only,,Total,Total,50.8,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,55,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked for cash and in-kind payment,,Total,Total,3.4,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,2.9,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked for in-kind payment only,,Total,Total,0.9,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked unpaid,,Total,Total,44.9,,,,,,,,,,
TL,Timor-Leste,2016,2016 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,41.3,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,71.8,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,7.9,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,5,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,15.2,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked for cash only,,Total,Total,69,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,71.5,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked for cash and in-kind payment,,Total,Total,10.8,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,10.1,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked for in-kind payment only,,Total,Total,0.1,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.2,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked unpaid,,Total,Total,20,,,,,,,,,,
TG,Togo,2013,2013-14 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,18.3,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,57,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,43,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
TR,Turkey,2003,2003 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,97.5,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,1.5,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.6,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,0.3,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
TM,Turkmenistan,2000,2000 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,25.2,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,37.4,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,7.8,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,29.6,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked for cash only,,Total,Total,31.1,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,31.5,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked for cash and in-kind payment,,Total,Total,35.4,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,34.5,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked for in-kind payment only,,Total,Total,3.7,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,3.7,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked unpaid,,Total,Total,29.8,,,,,,,,,,
UG,Uganda,2000,2000-01 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,30.2,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,19.1,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,33.3,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,17.3,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,30.3,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked for cash only,,Total,Total,32.9,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,33.7,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked for cash and in-kind payment,,Total,Total,43.5,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,43,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked for in-kind payment only,,Total,Total,10.4,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,9.9,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked unpaid,,Total,Total,13.2,,,,,,,,,,
UG,Uganda,2006,2006 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,13.4,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,49.4,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,21.1,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,4.5,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,25.1,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked for cash only,,Total,Total,61.5,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,61.8,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked for cash and in-kind payment,,Total,Total,24.5,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,24.1,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked for in-kind payment only,,Total,Total,2.3,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,2.3,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked unpaid,,Total,Total,11.7,,,,,,,,,,
UG,Uganda,2011,2011 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,11.8,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,47.8,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,27.7,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,4,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,20.5,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked for cash only,,Total,Total,57.6,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,58.3,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked for cash and in-kind payment,,Total,Total,20.1,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,19.8,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked for in-kind payment only,,Total,Total,2.5,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,2.4,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked unpaid,,Total,Total,19.8,,,,,,,,,,
UG,Uganda,2016,2016 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,19.5,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,95.9,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,2.8,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.2,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked for cash only,,Total,Total,91.3,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,91.3,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked for cash and in-kind payment,,Total,Total,6.7,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6.7,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked for in-kind payment only,,Total,Total,0.8,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked unpaid,,Total,Total,1.3,,,,,,,,,,
UA,Ukraine,2007,2007 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1.3,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,48.5,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.3,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,4.2,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,43.7,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
YE,Yemen,2013,2013 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,46.3,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,11.5,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.7,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,40.4,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked for cash only,,Total,Total,44.4,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,45.9,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked for cash and in-kind payment,,Total,Total,19.4,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,19.2,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked for in-kind payment only,,Total,Total,3.8,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,3.8,,,,,,,,,,
ZM,Zambia,2002,2001-02 DHS,Married men who worked unpaid,,Total,Total,32.4,,,,,,,,,,
